d:\xampp\mysql\bin\mysqld.exe, Version: 10.4.32-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: D:/xampp/mysql/mysql.sock
Time		    Id Command	Argument
		    14 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    14 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    14 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    14 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    14 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    14 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    15 Quit	
		    14 Quit	
241014 17:06:24	    16 Connect	pma@localhost as anonymous on 
		    17 Connect	root@localhost as anonymous on 
		    17 Query	SELECT @@version, @@version_comment
		    17 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    17 Query	SET lc_messages = 'en_US'
		    16 Query	SHOW TABLES FROM `phpmyadmin`
		    16 Init DB	phpmyadmin
		    16 Query	SHOW TABLES FROM `phpmyadmin`
		    16 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    16 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    16 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    16 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    16 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    16 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    17 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    16 Query	SHOW TABLES FROM `phpmyadmin`
		    16 Init DB	phpmyadmin
		    16 Query	SHOW TABLES FROM `phpmyadmin`
		    16 Init DB	phpmyadmin
		    16 Query	SHOW TABLES FROM `phpmyadmin`
		    16 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    16 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    16 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    16 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    16 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    16 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    16 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    16 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    17 Query	SHOW TABLES FROM `ci`
		    17 Query	SHOW  COLUMNS FROM `ci`.`api`
		    17 Query	SHOW INDEXES FROM `ci`.`api`
		    17 Query	SHOW  COLUMNS FROM `ci`.`users`
		    17 Query	SHOW INDEXES FROM `ci`.`users`
		    16 Query	SELECT `comment` FROM `phpmyadmin`.`pma__column_info` WHERE db_name = 'ci' AND table_name  = '' AND column_name = '(db_comment)'
		    17 Query	SHOW TABLES FROM `ci`
		    17 Query	SELECT 1 FROM mysql.user LIMIT 1
		    17 Query	SELECT CURRENT_USER()
		    17 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		    17 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='EVENT'
		    17 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='TRIGGER'
		    17 Quit	
		    16 Quit	
241014 17:06:27	    18 Connect	pma@localhost as anonymous on 
		    19 Connect	root@localhost as anonymous on 
		    19 Query	SELECT @@version, @@version_comment
		    19 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    19 Query	SET lc_messages = 'en_US'
		    18 Query	SHOW TABLES FROM `phpmyadmin`
		    18 Init DB	phpmyadmin
		    18 Query	SHOW TABLES FROM `phpmyadmin`
		    18 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    18 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    18 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    18 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    18 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    18 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    19 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    18 Query	SHOW TABLES FROM `phpmyadmin`
		    18 Init DB	phpmyadmin
		    18 Query	SHOW TABLES FROM `phpmyadmin`
		    18 Init DB	phpmyadmin
		    18 Query	SHOW TABLES FROM `phpmyadmin`
		    18 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    18 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    18 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    18 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    18 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    18 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    18 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    18 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    19 Quit	
		    18 Quit	
241014 17:06:30	    20 Connect	pma@localhost as anonymous on 
		    21 Connect	root@localhost as anonymous on 
		    21 Query	SELECT @@version, @@version_comment
		    21 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    21 Query	SET lc_messages = 'en_US'
		    20 Query	SHOW TABLES FROM `phpmyadmin`
		    20 Init DB	phpmyadmin
		    20 Query	SHOW TABLES FROM `phpmyadmin`
		    20 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    20 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    20 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    20 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    20 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    20 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    21 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    20 Query	SHOW TABLES FROM `phpmyadmin`
		    20 Init DB	phpmyadmin
		    20 Query	SHOW TABLES FROM `phpmyadmin`
		    20 Init DB	phpmyadmin
		    20 Query	SHOW TABLES FROM `phpmyadmin`
		    20 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    20 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    20 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    20 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    20 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    20 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    20 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    20 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    21 Quit	
		    20 Quit	
241014 17:06:31	    22 Connect	pma@localhost as anonymous on 
		    23 Connect	root@localhost as anonymous on 
		    23 Query	SELECT @@version, @@version_comment
		    23 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    23 Query	SET lc_messages = 'en_US'
		    22 Query	SHOW TABLES FROM `phpmyadmin`
		    22 Init DB	phpmyadmin
		    22 Query	SHOW TABLES FROM `phpmyadmin`
		    22 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    22 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    22 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    22 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    22 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    22 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    23 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    22 Query	SHOW TABLES FROM `phpmyadmin`
		    22 Init DB	phpmyadmin
		    22 Query	SHOW TABLES FROM `phpmyadmin`
		    22 Init DB	phpmyadmin
		    22 Query	SHOW TABLES FROM `phpmyadmin`
		    22 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    22 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    22 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    22 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    22 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
